IDREGION,FYEAR,DEKAD,FAPAR
FRB04,2022,2,47.25961062771984
FRB04,2022,3,48.19632930112663
FRB04,2022,4,50.3120689186435
FRB04,2022,5,53.084654517389566
FRB04,2022,6,56.35292863015528
FRB04,2022,7,59.23389824441684
FRB04,2022,8,62.82318682023013
FRB04,2022,9,66.458776376738
FRB04,2022,10,70.32696375257233
FRB04,2022,11,73.44567744560669
FRB04,2022,12,75.55314430254043
FRB04,2022,13,75.98943986280034
FRB04,2022,14,74.40327743059305
FRB04,2022,15,70.69350665036768
FRB04,2022,16,65.3910833945125
FRB04,2022,17,60.545257265401936
FRB04,2022,18,56.61044421790756
FRB04,2022,19,53.489806395769605
FRB04,2022,20,50.56279141729638
FRB04,2022,21,47.85388206812441
FRB04,2022,22,45.64843136776694
FRB04,2022,23,44.33681809857753
FRB04,2022,24,44.30701438286809
FRB04,2022,25,45.827425874065135
FRB04,2022,26,48.236782791494775
FRB04,2022,27,51.59281117889769
FRB04,2022,28,55.141660404432855
FRB04,2022,29,58.417259941771455
FRB04,2022,30,61.18780848169923
FRB04,2022,31,63.196542456027885
FRB04,2022,32,63.737430300137646
FRB04,2022,33,63.2299907273027
FRB04,2022,34,61.97690773181425
FRB04,2022,35,60.71566829264894
FRB04,2022,36,59.54247711084913
FRB05,2000,15,74.75040900639745
FRB05,2000,19,62.27907915110463
FRB05,2000,21,53.59592064817144
FRB05,2000,22,50.11491919870304
FRB05,2000,23,47.94629070851366
FRB05,2000,24,46.678123234489256
FRB05,2000,25,45.82357563283058
FRB05,2000,26,45.26771986903965
FRB05,2000,27,44.98624945841093
FRB05,2000,28,44.68374096374065
FRB05,2000,29,43.991258852363245
FRB05,2000,30,43.40636913249773
FRB05,2000,31,42.84344783087403
FRB05,2000,32,42.194859731412905
FRB05,2000,33,41.75453250145948
FRB05,2000,34,41.733493216745856
FRB05,2000,35,41.77005713921707
FRB05,2000,36,41.69523668653694
FRB05,2001,1,40.75530084373182
FRB05,2001,2,39.70879617815616
FRB05,2001,3,39.12629628620953
FRB05,2001,4,39.31423913137667
FRB05,2001,5,39.48730823342443
FRB05,2001,6,39.96029079963825
FRB05,2001,7,41.15529596668941
FRB05,2001,8,43.728970090066426
FRB05,2001,9,47.13960733153208
FRB05,2001,10,51.67790436883495
FRB05,2001,11,57.26397821982204
FRB05,2001,12,61.98467471139238
FRB05,2001,13,66.25530969001684
FRB05,2001,14,69.42265919492455
FRB05,2001,15,71.22624567792728
FRB05,2001,16,70.67377255535513
FRB05,2001,17,68.56207983681529
FRB05,2001,18,65.10845865694587
FRB05,2001,19,61.41993364709367
FRB05,2001,20,57.88745995440416
FRB05,2001,21,54.24238157193963
FRB05,2001,22,52.26868899596058
FRB05,2001,23,51.35459197800434
FRB05,2001,24,50.92829686275493
FRB05,2001,25,50.69912385656493
FRB05,2001,26,50.12087354167403
FRB05,2001,27,49.15373457566514
FRB05,2001,28,48.50318641709803
FRB05,2001,29,48.23605327073706
FRB05,2001,30,48.58926615057129
FRB05,2001,31,49.05361000654205
FRB05,2001,32,49.23766777484894
FRB05,2001,33,49.44017426653264
FRB05,2001,34,49.093842335121
FRB05,2001,35,48.15165180934197
FRB05,2001,36,46.65778609675233
FRB05,2002,1,44.39006437052673
FRB05,2002,2,42.84501999027075
FRB05,2002,3,42.38808109438098
FRB05,2002,4,43.63734866975644
FRB05,2002,5,46.10197401794888
FRB05,2002,6,49.292699097823295
FRB05,2002,7,52.05763226246044
FRB05,2002,8,56.365300649940565
FRB05,2002,9,60.77628799432804
FRB05,2002,10,65.44938142504527
FRB05,2002,11,69.28049024834479
FRB05,2002,12,71.9049773089763
FRB05,2002,13,73.9584231455036
FRB05,2002,14,75.1068577309501
FRB05,2002,15,74.66600194504824
FRB05,2002,16,72.36275634293162
FRB05,2002,17,68.15825585486945
FRB05,2002,18,62.71598643412664
FRB05,2002,19,57.07486097007229
FRB05,2002,20,52.01693719030818
FRB05,2002,21,48.064169980498015
FRB05,2002,22,45.63568318008221
FRB05,2002,23,44.82770989247607
FRB05,2002,24,44.77060259586293
FRB05,2002,25,45.04484614277387
FRB05,2002,26,45.267199471159216
FRB05,2002,27,44.81614831360187
FRB05,2002,28,43.94842946306336
FRB05,2002,29,42.7237117854217
FRB05,2002,30,41.322419939994674
FRB05,2002,31,39.89586709101812
FRB05,2002,32,38.67402769954709
FRB05,2002,33,37.66557034856984
FRB05,2002,34,37.20487697384137
FRB05,2002,35,37.0598325059465
FRB05,2002,36,37.156827791259445
FRB05,2003,1,36.75364597779112
FRB05,2003,2,35.779656348456214
FRB05,2003,3,34.350842114122706
FRB05,2003,4,33.18553154164563
FRB05,2003,5,32.96212977780356
FRB05,2003,6,34.23892664694062
FRB05,2003,7,36.31005236508096
FRB05,2003,8,40.09991892871665
FRB05,2003,9,44.96246187499707
FRB05,2003,10,51.45577061573773
FRB05,2003,11,57.75175946772024
FRB05,2003,12,64.06318375949489
FRB05,2003,13,69.64058771289294
FRB05,2003,14,73.64344720337864
FRB05,2003,15,75.48246033635758
FRB05,2003,16,74.20941994737792
FRB05,2003,17,70.19153182766594
FRB05,2003,18,64.26189599925293
FRB05,2003,19,58.10114874895849
FRB05,2003,20,52.70904166888856
FRB05,2003,21,48.56076221161489
FRB05,2003,22,45.33964408187301
FRB05,2003,23,43.13544304112449
FRB05,2003,24,41.81615222231005
FRB05,2003,25,41.53128241504683
FRB05,2003,26,41.95143090625849
FRB05,2003,27,43.05497983350399
FRB05,2003,28,44.11920136537125
FRB05,2003,29,44.89793927129296
FRB05,2003,30,45.02874949367099
FRB05,2003,31,44.32330581020218
FRB05,2003,32,43.59707820359567
FRB05,2003,33,43.50995342291803
FRB05,2003,34,44.04054189758843
FRB05,2003,35,44.52815902794915
FRB05,2003,36,44.32612622708609
FRB05,2004,1,43.8622130627127
FRB05,2004,2,43.48431050042578
FRB05,2004,3,43.74414823724837
FRB05,2004,4,44.86740968545437
FRB05,2004,5,46.44607213290504
FRB05,2004,6,48.31186467458854
FRB05,2004,7,50.70142564257137
FRB05,2004,8,54.17198766093901
FRB05,2004,9,58.67092844525704
FRB05,2004,10,64.19900199597484
FRB05,2004,11,69.35885494292661
FRB05,2004,12,73.9249400685369
FRB05,2004,13,77.70096920155315
FRB05,2004,14,79.96907661233406
FRB05,2004,15,79.7347640124735
FRB05,2004,16,75.92334800416495
FRB05,2004,17,69.64088003905681
FRB05,2004,18,62.145623225708896
FRB05,2004,19,55.03928298109467
FRB05,2004,20,49.413646398725135
FRB05,2004,21,45.60608497845701
FRB05,2004,22,43.86851505368981
FRB05,2004,23,44.0365578049601
FRB05,2004,24,45.293169588884375
FRB05,2004,25,46.66071466481276
FRB05,2004,26,47.07512442884083
FRB05,2004,27,46.48207203629243
FRB05,2004,28,45.69235960923445
FRB05,2004,29,44.63596270578351
FRB05,2004,30,43.82517978997663
FRB05,2004,31,42.98086222643514
FRB05,2004,32,42.50841636292007
FRB05,2004,33,42.50806040665665
FRB05,2004,34,43.16853614903454
FRB05,2004,35,44.209218802737645
FRB05,2004,36,44.84629103730716
FRB05,2005,1,44.44535130406115
FRB05,2005,2,43.48040833948433
FRB05,2005,3,42.66951830109492
FRB05,2005,4,42.20543033521537
FRB05,2005,5,42.62181115650621
FRB05,2005,6,44.1033984681072
FRB05,2005,7,46.17889206766522
FRB05,2005,8,50.10270269550354
FRB05,2005,9,56.109737399078575
FRB05,2005,10,63.66470787352144
FRB05,2005,11,69.71211866472078
FRB05,2005,12,74.33175005207667
FRB05,2005,13,77.41739053497217
FRB05,2005,14,78.79989391958442
FRB05,2005,15,78.30406726519732
FRB05,2005,16,75.28973396783934
FRB05,2005,17,70.21684915188752
FRB05,2005,18,63.63862544644249
FRB05,2005,19,56.97017981662204
FRB05,2005,20,51.34327537904098
FRB05,2005,21,47.27827464824543
FRB05,2005,22,44.743319670513934
FRB05,2005,23,43.554191960536194
FRB05,2005,24,43.04213215064336
FRB05,2005,25,42.85292282382737
FRB05,2005,26,42.56604196134984
FRB05,2005,27,42.57656976976193
FRB05,2005,28,42.98079836451577
FRB05,2005,29,43.98958857070836
FRB05,2005,30,45.22549982165706
FRB05,2005,31,46.71019182758489
FRB05,2005,32,47.43996199629838
FRB05,2005,33,47.529767380996326
FRB05,2005,34,46.97028174590172
FRB05,2005,35,45.79518314178438
FRB05,2005,36,44.147507664895535
FRB05,2006,1,41.49753541862168
FRB05,2006,2,38.95786277015044
FRB05,2006,3,36.8281256082666
FRB05,2006,4,35.412376717055125
FRB05,2006,5,35.563304276843375
FRB05,2006,6,37.30279889674952
FRB05,2006,7,39.32182361984936
FRB05,2006,8,43.66711402799682
FRB05,2006,9,49.31939934547904
FRB05,2006,10,56.421555036207145
FRB05,2006,11,62.67903977111585
FRB05,2006,12,68.15615216951512
FRB05,2006,13,72.45440115031384
FRB05,2006,14,75.24486779583394
FRB05,2006,15,76.17704966748853
FRB05,2006,16,74.26765569441383
FRB05,2006,17,69.2114640513808
FRB05,2006,18,61.929984833228296
FRB05,2006,19,54.38794691955242
FRB05,2006,20,48.01387750595232
FRB05,2006,21,43.46951540517007
FRB05,2006,22,40.927860061157546
FRB05,2006,23,40.1015433794491
FRB05,2006,24,40.30596753406502
FRB05,2006,25,40.82919116042208
FRB05,2006,26,41.62663469118197
FRB05,2006,27,42.80329167454279
FRB05,2006,28,44.493643440293646
FRB05,2006,29,46.5557680168943
FRB05,2006,30,48.76739208303722
FRB05,2006,31,50.97263029281302
FRB05,2006,32,52.35947292690496
FRB05,2006,33,53.48698386536802
FRB05,2006,34,54.50618519788482
FRB05,2006,35,54.814234873246576
FRB05,2006,36,54.82686179267513
FRB05,2007,1,54.644016971911874
FRB05,2007,2,54.97649101989244
FRB05,2007,3,56.01282845141375
FRB05,2007,4,57.759454165634345
FRB05,2007,5,60.09255710007254
FRB05,2007,6,63.108421010450776
FRB05,2007,7,65.90442234363839
FRB05,2007,8,69.56462865595626
FRB05,2007,9,72.79919674189358
FRB05,2007,10,75.74119945488349
FRB05,2007,11,77.67818546999126
FRB05,2007,12,78.37384403956804
FRB05,2007,13,77.58725472195424
FRB05,2007,14,75.3772120321436
FRB05,2007,15,71.94086962075579
FRB05,2007,16,66.68356278724087
FRB05,2007,17,61.60116509715425
FRB05,2007,18,56.905444800225006
FRB05,2007,19,53.47939912132611
FRB05,2007,20,51.24730213494533
FRB05,2007,21,49.933235983698296
FRB05,2007,22,49.03923218595032
FRB05,2007,23,48.25837918291568
FRB05,2007,24,47.6255768831769
FRB05,2007,25,46.873626884357904
FRB05,2007,26,46.051670522716456
FRB05,2007,27,45.12398398483678
FRB05,2007,28,44.25013426338913
FRB05,2007,29,43.37094049747069
FRB05,2007,30,42.3154795781185
FRB05,2007,31,40.79585853092401
FRB05,2007,32,39.4789373472754
FRB05,2007,33,38.80984266879168
FRB05,2007,34,39.146512524707525
FRB05,2007,35,39.58024985991301
FRB05,2007,36,39.59266718487794
FRB05,2008,1,39.03275614743167
FRB05,2008,2,38.72585957777909
FRB05,2008,3,39.20510971341306
FRB05,2008,4,40.7086824290798
FRB05,2008,5,43.003146850666
FRB05,2008,6,46.30440024714427
FRB05,2008,7,50.02520819882398
FRB05,2008,8,54.73628258957342
FRB05,2008,9,59.62085120846165
FRB05,2008,10,64.92809487268735
FRB05,2008,11,69.41010071746757
FRB05,2008,12,73.14411570462975
FRB05,2008,13,76.14029599734478
FRB05,2008,14,77.65220277721296
FRB05,2008,15,77.04052989419407
FRB05,2008,16,73.88566334074271
FRB05,2008,17,69.0924085064641
FRB05,2008,18,62.830437754351294
FRB05,2008,19,56.40852829837573
FRB05,2008,20,50.94689650494792
FRB05,2008,21,47.08561356177781
FRB05,2008,22,45.07959804532671
FRB05,2008,23,44.90463839701882
FRB05,2008,24,45.41944900736896
FRB05,2008,25,45.83027304875208
FRB05,2008,26,45.85808947857453
FRB05,2008,27,45.28825891689683
FRB05,2008,28,44.40061720110352
FRB05,2008,29,43.04188592133578
FRB05,2008,30,41.59862719267009
FRB05,2008,31,39.962452263147895
FRB05,2008,32,39.1183742344515
FRB05,2008,33,38.68479433706149
FRB05,2008,34,38.739845040309895
FRB05,2008,35,38.40586846432949
FRB05,2008,36,37.668678032409694
FRB05,2009,1,35.869314756227375
FRB05,2009,2,34.12729688055018
FRB05,2009,3,32.75817151466848
FRB05,2009,4,32.67208498453965
FRB05,2009,5,33.97503292248309
FRB05,2009,6,36.35740410830566
FRB05,2009,7,39.28639153140429
FRB05,2009,8,44.35768814671532
FRB05,2009,9,50.24632904393064
FRB05,2009,10,57.47888608819992
FRB05,2009,11,64.08413533533931
FRB05,2009,12,70.16012795077275
FRB05,2009,13,75.10613347800144
FRB05,2009,14,78.46808262615443
FRB05,2009,15,79.75242221786131
FRB05,2009,16,78.04057299738417
FRB05,2009,17,73.67726726273597
FRB05,2009,18,67.7044744829016
FRB05,2009,19,61.06943743826894
FRB05,2009,20,54.95973551940343
FRB05,2009,21,50.0223061596536
FRB05,2009,22,46.12053512606077
FRB05,2009,23,43.75250991456988
FRB05,2009,24,42.27152509892553
FRB05,2009,25,41.097973011874736
FRB05,2009,26,40.39363129020103
FRB05,2009,27,40.17629616019314
FRB05,2009,28,39.99732108873532
FRB05,2009,29,40.04089681332838
FRB05,2009,30,39.90110068935456
FRB05,2009,31,39.899088973226526
FRB05,2009,32,40.43599723565185
FRB05,2009,33,41.47314022653413
FRB05,2009,34,42.81492430224607
FRB05,2009,35,43.87907726693732
FRB05,2009,36,43.84392295355419
FRB05,2010,1,42.52697713371334
FRB05,2010,2,40.22434939545165
FRB05,2010,3,38.02763607220211
FRB05,2010,4,36.62686471744598
FRB05,2010,5,36.8193247372414
FRB05,2010,6,38.23679504033064
FRB05,2010,7,40.65004990762029
FRB05,2010,8,45.39541270887504
FRB05,2010,9,50.98528872416902
FRB05,2010,10,58.312119331130255
FRB05,2010,11,64.83118774435358
FRB05,2010,12,70.31685383828882
FRB05,2010,13,74.45865732734698
FRB05,2010,14,77.01757397415417
FRB05,2010,15,77.72136975316016
FRB05,2010,16,75.8244442817799
FRB05,2010,17,71.90896141028246
FRB05,2010,18,66.43551332095664
FRB05,2010,19,60.10188186118802
FRB05,2010,20,53.98862561545392
FRB05,2010,21,49.287507444467536
FRB05,2010,22,46.02393539705111
FRB05,2010,23,44.58565119965603
FRB05,2010,24,44.84083406578562
FRB05,2010,25,46.12500305893892
FRB05,2010,26,47.25276960800396
FRB05,2010,27,48.73728773472666
FRB05,2010,28,50.108060231288704
FRB05,2010,29,50.51067007645762
FRB05,2010,30,49.358532279312094
FRB05,2010,31,47.0243690688616
FRB05,2010,32,44.79429625477512
FRB05,2010,33,43.89060600208981
FRB05,2010,34,43.0386119915745
FRB05,2010,35,42.43970179683195
FRB05,2010,36,41.40398918144608
FRB05,2011,1,40.225227570421175
FRB05,2011,2,39.690234537504864
FRB05,2011,3,40.14403883162399
FRB05,2011,4,41.650772037250505
FRB05,2011,5,44.004148678197446
FRB05,2011,6,47.54709749958675
FRB05,2011,7,51.23688572420005
FRB05,2011,8,56.97019035254374
FRB05,2011,9,63.54959764365764
FRB05,2011,10,70.82415184900645
FRB05,2011,11,76.23599449742643
FRB05,2011,12,79.62638817117542
FRB05,2011,13,80.42402286222398
FRB05,2011,14,78.21845529706958
FRB05,2011,15,73.20995916282823
FRB05,2011,16,65.91472552356281
FRB05,2011,17,59.23269603850608
FRB05,2011,18,53.48208484087543
FRB05,2011,19,49.48613934250609
FRB05,2011,20,47.78359759336892
FRB05,2011,21,47.70899779390041
FRB05,2011,22,49.02974947776956
FRB05,2011,23,50.15532331724777
FRB05,2011,24,50.75005420750576
FRB05,2011,25,50.90094229390131
FRB05,2011,26,51.13525592545602
FRB05,2011,27,52.1156729285965
FRB05,2011,28,53.40762028220245
FRB05,2011,29,54.60959696677956
FRB05,2011,30,55.266066723783
FRB05,2011,31,55.24958257668666
FRB05,2011,32,55.16154728784538
FRB05,2011,33,54.81117816921822
FRB05,2011,34,54.85800902957284
FRB05,2011,35,54.75643640885492
FRB05,2011,36,54.84393152451502
FRB05,2012,1,54.89310728355039
FRB05,2012,2,54.50535503929292
FRB05,2012,3,53.89717435274374
FRB05,2012,4,53.05851152338742
FRB05,2012,5,52.567438912319815
FRB05,2012,6,53.5572138358154
FRB05,2012,7,55.70290347880547
FRB05,2012,8,59.77952542264585
FRB05,2012,9,64.53880705109633
FRB05,2012,10,69.35672683172841
FRB05,2012,11,72.69396654443209
FRB05,2012,12,75.22940908585524
FRB05,2012,13,77.40088123178796
FRB05,2012,14,78.63807184887852
FRB05,2012,15,78.3196527982552
FRB05,2012,16,75.19187800039563
FRB05,2012,17,70.29907307743058
FRB05,2012,18,64.59105664391062
FRB05,2012,19,59.332657543116966
FRB05,2012,20,55.1053357170672
FRB05,2012,21,52.23458259396128
FRB05,2012,22,50.58742669781318
FRB05,2012,23,49.71999334531079
FRB05,2012,24,48.76549521132682
FRB05,2012,25,47.34893843485077
FRB05,2012,26,45.70772802684897
FRB05,2012,27,44.323974107198765
FRB05,2012,28,43.39524992979005
FRB05,2012,29,42.4836478888384
FRB05,2012,30,41.92215454434394
FRB05,2012,31,41.094840158541246
FRB05,2012,32,40.12908000394168
FRB05,2012,33,39.56483980368879
FRB05,2012,34,39.49087700359338
FRB05,2012,35,39.33189239998785
FRB05,2012,36,38.56325389986594
FRB05,2013,1,36.709867460161824
FRB05,2013,2,34.53861523719828
FRB05,2013,3,32.934615857902244
FRB05,2013,4,32.609903842754086
FRB05,2013,5,33.211890270787904
FRB05,2013,6,34.363558675485
FRB05,2013,7,35.58020343472497
FRB05,2013,8,38.06261955044076
FRB05,2013,9,41.782034055064045
FRB05,2013,10,47.16553684073098
FRB05,2013,11,52.80304021031086
FRB05,2013,12,58.663852569680834
FRB05,2013,13,63.960771349849615
FRB05,2013,14,68.28519817160327
FRB05,2013,15,71.57113745873752
FRB05,2013,16,73.50859548401007
FRB05,2013,17,73.29391031719598
FRB05,2013,18,71.1408928886093
FRB05,2013,19,67.49452338842943
FRB05,2013,20,62.57948677310699
FRB05,2013,21,57.80820425016466
FRB05,2013,22,53.74756486043839
FRB05,2013,23,51.18264278644676
FRB05,2013,24,49.48226648485731
FRB05,2013,25,48.30899218999213
FRB05,2013,26,47.61372689662178
FRB05,2013,27,47.48109353391401
FRB05,2013,28,47.90398565001958
FRB05,2013,29,48.8575119144364
FRB05,2013,30,49.75458163201592
FRB05,2013,31,50.21869099869342
FRB05,2013,32,50.15957722568461
FRB05,2013,33,49.794991192342735
FRB05,2013,34,49.337118719388585
FRB05,2013,35,48.64039980028266
FRB05,2013,36,47.56937863844251
FRB05,2014,1,46.02573449510532
FRB05,2014,2,44.69857378892199
FRB05,2014,3,44.2023867378203
FRB05,2014,4,44.82370159677798
FRB05,2014,5,46.44552647812896
FRB05,2014,6,49.13393389354267
FRB05,2014,7,51.98253865389149
FRB05,2014,8,56.36549777789709
FRB05,2014,9,61.31734405975214
FRB05,2014,10,66.87977788754871
FRB05,2014,11,71.42741574838023
FRB05,2014,12,74.91309043223795
FRB05,2014,13,77.43005988819733
FRB05,2014,14,78.63331344135216
FRB05,2014,15,77.86378930627504
FRB05,2014,16,74.65706301729314
FRB05,2014,17,69.85486326267008
FRB05,2014,18,64.13453764949699
FRB05,2014,19,58.70170373265511
FRB05,2014,20,54.437522086782494
FRB05,2014,21,51.41368576665043
FRB05,2014,22,49.645933290655165
FRB05,2014,23,49.15840290262371
FRB05,2014,24,49.3211458598647
FRB05,2014,25,49.57942065178596
FRB05,2014,26,49.93886220303913
FRB05,2014,27,50.29894157003382
FRB05,2014,28,50.63982153534281
FRB05,2014,29,50.76013407300282
FRB05,2014,30,50.72964923988402
FRB05,2014,31,50.310882035171325
FRB05,2014,32,49.724336576472325
FRB05,2014,33,49.49371085999283
FRB05,2014,34,49.72758335648346
FRB05,2014,35,50.0764673047862
FRB05,2014,36,50.2456414182131
FRB05,2015,1,50.02147314136791
FRB05,2015,2,49.123777443837085
FRB05,2015,3,48.31110323426252
FRB05,2015,4,48.11294243866015
FRB05,2015,5,48.81876746776756
FRB05,2015,6,50.45051169700502
FRB05,2015,7,52.7114327636922
FRB05,2015,8,57.119665740326646
FRB05,2015,9,62.38804038933476
FRB05,2015,10,69.07788254188814
FRB05,2015,11,74.52623357966732
FRB05,2015,12,78.43078428434667
FRB05,2015,13,80.73016310473407
FRB05,2015,14,81.18677926894793
FRB05,2015,15,79.33596182459665
FRB05,2015,16,74.46823803232388
FRB05,2015,17,67.42332116247094
FRB05,2015,18,59.11969133681863
FRB05,2015,19,51.168572325125794
FRB05,2015,20,44.99850466013224
FRB05,2015,21,41.046568590451
FRB05,2015,22,38.92744138269965
FRB05,2015,23,39.188370102708106
FRB05,2015,24,41.01423666093905
FRB05,2015,25,43.925719250544205
FRB05,2015,26,46.53968753924965
FRB05,2015,27,48.65328921252164
FRB05,2015,28,49.97014381182096
FRB05,2015,29,50.67014484889491
FRB05,2015,30,51.14492897854406
FRB05,2015,31,51.874592630810696
FRB05,2015,32,52.880140438041366
FRB05,2015,33,54.45736723972456
FRB05,2015,34,56.13587566391435
FRB05,2015,35,57.82872504815665
FRB05,2015,36,59.30948255809532
FRB05,2016,1,60.46979100394237
FRB05,2016,2,60.9907570157354
FRB05,2016,3,61.35496475877102
FRB05,2016,4,61.745021146072496
FRB05,2016,5,61.9359038035556
FRB05,2016,6,62.114113921648205
FRB05,2016,7,62.69140899742685
FRB05,2016,8,64.1212730749218
FRB05,2016,9,66.48453556181191
FRB05,2016,10,69.70259199623113
FRB05,2016,11,72.14775189664013
FRB05,2016,12,73.68067054777829
FRB05,2016,13,74.43754907237653
FRB05,2016,14,74.39267812440883
FRB05,2016,15,73.24284389467914
FRB05,2016,16,70.58348313839302
FRB05,2016,17,66.61635032904681
FRB05,2016,18,61.53647825599802
FRB05,2016,19,56.15966355418863
FRB05,2016,20,51.48904950973723
FRB05,2016,21,47.739146305123846
FRB05,2016,22,44.81492828206139
FRB05,2016,23,43.354595861902126
FRB05,2016,24,42.7355382230644
FRB05,2016,25,42.47509067888251
FRB05,2016,26,42.640377193101145
FRB05,2016,27,43.15458677328736
FRB05,2016,28,43.5110784025073
FRB05,2016,29,43.310093499111474
FRB05,2016,30,42.68926076221382
FRB05,2016,31,41.6348793030404
FRB05,2016,32,40.7432818886252
FRB05,2016,33,40.34163811304225
FRB05,2016,34,40.71029997190647
FRB05,2016,35,41.00405446747972
FRB05,2016,36,40.61054243360319
FRB05,2017,1,39.44642401633663
FRB05,2017,2,38.06987621445106
FRB05,2017,3,37.14215174285421
FRB05,2017,4,37.56295784041648
FRB05,2017,5,39.61876554278549
FRB05,2017,6,43.35487638470219
FRB05,2017,7,47.594988072511605
FRB05,2017,8,54.05183106041376
FRB05,2017,9,60.8461435103068
FRB05,2017,10,67.83456509670708
FRB05,2017,11,72.85517619875705
FRB05,2017,12,76.47836466084624
