adm_id,year,SM_WHC,avgTAVGp0,avgCWBp0,avgPRECp0,avgTAVGp1,avgPRECp1,avgTAVGp2,avgCWBp2,avgTAVGp3,avgPRECp3,avgCWBp4,Z-TAVGp1,Z-TMINp1,Z-PRECp1,Z+TAVGp1,Z+TMINp1,Z+PRECp1,Z-TAVGp3,Z-CWBp3,Z-PRECp3,Z-TMAXp3,Z+TAVGp3,Z+CWBp3,Z+PRECp3,Z+TMAXp3,avgFAPARp2,yield
AR_LEE,2001,14.386954091755175,13.61,82.43,32.22,22.7,28.49,26.39,-128.3,27.84,45.32,-260.55,0.0,0.0,1.05,5.23,5.96,1.1,0.0,0.0,0.0,0.28,2.86,0.46,3.35,0.36,0.55,10.962
AR_LEE,2003,14.386954091755175,12.75,71.04,37.75,22.58,38.53,25.22,-26.19,27.58,27.31,-159.53,0.0,0.0,0.93,5.16,6.28,2.32,0.0,0.0,0.15,0.0,2.52,1.75,0.87,1.31,0.5,10.357
AR_LEE,2004,14.386954091755175,13.04,88.77,37.3,22.91,39.7,25.81,-33.06,25.75,14.65,-236.79,0.0,0.0,0.5,5.37,6.62,2.05,0.84,0.0,1.18,0.03,0.88,1.31,0.06,0.97,0.6,9.819
AR_LEE,2005,14.386954091755175,13.44,-24.55,22.17,22.15,13.16,27.01,-309.03,29.77,15.25,-482.46,0.0,0.0,2.26,4.89,4.69,0.26,0.0,2.79,1.04,0.0,5.47,0.0,0.0,3.41,0.57,9.079
AR_LEE,2006,14.386954091755175,13.99,16.56,28.6,22.67,24.53,26.9,-263.94,30.16,10.41,-548.74,0.0,0.0,1.2,5.22,6.57,0.72,0.0,2.6,1.75,0.0,6.0,0.0,0.0,5.18,0.49,11.096
AR_LEE,2007,14.386954091755175,13.66,-77.73,19.6,23.63,18.36,26.87,-350.07,30.17,8.23,-550.36,0.0,0.0,1.59,5.82,6.24,0.28,0.0,3.38,2.06,0.0,6.01,0.0,0.0,5.03,0.6,11.836
AR_LEE,2008,14.386954091755175,12.82,71.92,37.57,22.28,33.52,26.88,-148.64,29.19,22.98,-317.86,0.0,0.0,0.51,4.97,4.85,1.23,0.0,0.72,0.6,0.0,4.69,0.0,0.69,4.4,0.48,9.55
AR_LEE,2010,14.386954091755175,12.73,-9.57,29.34,23.33,54.61,27.62,-132.86,29.44,59.31,-158.21,0.0,0.0,0.0,5.63,6.5,3.54,0.0,0.0,0.0,0.0,5.03,1.01,5.39,2.29,0.52,9.751
AR_LEE,2011,14.386954091755175,13.7,44.09,39.36,21.84,23.86,27.67,-142.0,29.53,53.38,-284.52,0.0,0.0,1.54,4.69,3.93,0.97,0.0,0.04,0.16,0.05,5.15,0.18,4.68,2.7,0.51,8.11
AR_LITTLE_RIVER,2003,18.833987772172858,13.57,12.71,27.15,23.49,26.85,26.24,-180.08,28.63,15.16,-375.54,0.0,0.0,0.8,5.73,6.87,0.63,0.0,1.22,1.15,0.0,3.94,0.0,0.09,2.7,0.58,8.743
AR_LITTLE_RIVER,2004,18.833987772172858,13.81,54.31,32.26,22.92,32.57,25.96,-57.93,26.04,19.23,-264.64,0.0,0.0,0.15,5.37,6.23,0.75,0.72,0.0,0.99,0.28,1.15,0.97,0.53,1.04,0.57,8.743
AR_LITTLE_RIVER,2005,18.833987772172858,14.0,-38.69,18.85,22.43,14.68,26.97,-337.37,28.84,13.96,-561.46,0.0,0.0,2.32,5.06,5.15,0.52,0.0,3.46,1.41,0.0,4.21,0.0,0.18,3.26,0.44,8.406
AR_LITTLE_RIVER,2006,18.833987772172858,14.98,35.49,28.31,23.57,13.62,27.56,-297.94,29.97,13.84,-580.03,0.0,0.0,1.94,5.78,6.5,0.0,0.0,3.52,1.25,0.0,5.75,0.0,0.0,4.92,0.5,8.743
AR_LITTLE_RIVER,2007,18.833987772172858,14.16,-56.76,22.2,22.52,40.3,25.72,-143.07,29.07,19.11,-266.2,0.0,0.0,0.49,5.12,6.27,2.12,0.0,0.0,1.04,0.13,4.52,0.69,0.56,4.01,0.58,9.819
AR_LITTLE_RIVER,2008,18.833987772172858,13.98,63.25,35.22,23.11,19.31,27.55,-187.16,30.02,18.3,-361.09,0.0,0.0,1.28,5.49,4.96,0.1,0.0,1.73,1.18,0.0,5.81,0.0,0.59,5.61,0.58,8.81
AR_MILLER,2003,14.39323554622333,14.18,21.93,28.29,24.13,27.34,26.61,-180.08,28.86,16.49,-406.81,0.0,0.0,0.76,6.13,7.31,0.66,0.0,1.12,0.98,0.0,4.25,0.0,0.12,3.15,0.53,6.725
AR_MILLER,2004,14.39323554622333,14.32,82.94,34.37,23.44,28.59,26.43,-52.09,26.45,22.1,-254.89,0.0,0.0,0.35,5.7,6.87,0.41,0.55,0.0,0.82,0.07,1.54,1.15,0.78,1.47,0.56,8.07
AR_MILLER,2005,14.39323554622333,14.51,-34.79,19.9,22.85,14.16,27.33,-337.08,29.28,12.83,-595.34,0.0,0.0,2.31,5.33,5.28,0.44,0.0,3.45,1.47,0.0,4.81,0.0,0.07,3.89,0.45,5.246
AR_MILLER,2006,14.39323554622333,15.49,42.72,29.71,23.88,13.97,27.64,-278.7,29.88,18.52,-559.93,0.0,0.0,1.9,5.97,6.74,0.0,0.0,2.96,0.76,0.0,5.62,0.0,0.19,5.07,0.49,7.196
AR_MILLER,2010,14.39323554622333,13.59,-2.64,25.92,24.51,23.5,28.19,-190.37,29.7,51.78,-264.09,0.0,0.0,0.74,6.37,7.48,0.12,0.0,0.0,0.0,0.0,5.38,0.37,4.29,4.16,0.51,5.979
AR_MONROE,2001,20.3931707420566,13.76,78.36,31.66,22.86,27.73,26.58,-135.97,28.09,43.02,-281.87,0.0,0.0,1.0,5.33,6.05,0.94,0.0,0.01,0.06,0.08,3.21,0.31,3.07,0.57,0.6,10.76
AR_MONROE,2003,20.3931707420566,12.88,59.71,35.74,22.83,37.42,25.54,-63.44,27.96,25.05,-216.54,0.0,0.0,0.92,5.32,6.35,2.16,0.0,0.0,0.16,0.0,3.03,1.03,0.55,1.95,0.61,10.357
AR_MONROE,2004,20.3931707420566,13.2,86.91,36.13,23.07,34.94,26.07,-59.28,25.99,14.07,-279.55,0.0,0.0,0.42,5.47,6.6,1.33,0.72,0.0,1.28,0.0,1.07,0.82,0.07,1.35,0.66,8.743
AR_MONROE,2005,20.3931707420566,13.58,-27.93,21.9,22.27,13.83,27.21,-312.86,30.01,13.95,-503.98,0.0,0.0,2.27,4.96,4.82,0.35,0.0,2.99,1.23,0.0,5.79,0.0,0.0,3.67,0.59,8.406
AR_MONROE,2006,20.3931707420566,14.16,10.47,27.95,22.85,23.78,27.56,-300.12,30.2,8.61,-590.12,0.0,0.0,1.2,5.33,6.7,0.61,0.0,3.62,2.01,0.0,6.05,0.0,0.0,5.55,0.59,10.222
AR_MONROE,2007,20.3931707420566,13.82,-74.62,19.54,23.8,16.91,27.08,-351.88,30.38,8.31,-553.93,0.0,0.0,1.67,5.92,6.42,0.17,0.0,3.44,2.05,0.0,6.3,0.0,0.0,5.24,0.63,10.895
AR_MONROE,2008,20.3931707420566,13.0,66.25,36.24,22.59,29.12,27.2,-174.85,29.45,24.2,-327.41,0.0,0.0,0.63,5.17,4.9,0.76,0.0,1.16,0.66,0.0,5.04,0.0,0.93,4.7,0.57,9.751
AR_MONROE,2010,20.3931707420566,12.94,-15.56,28.36,23.57,50.29,27.88,-156.13,29.71,57.05,-192.76,0.0,0.0,0.0,5.78,6.7,2.96,0.0,0.0,0.0,0.0,5.4,0.58,5.06,3.11,0.62,9.617
AR_MONROE,2011,20.3931707420566,13.89,34.43,39.34,22.02,26.25,27.96,-153.59,29.82,53.69,-308.02,0.0,0.0,1.55,4.81,4.04,1.3,0.0,0.21,0.13,0.0,5.55,0.08,4.7,3.39,0.48,9.267
AR_PHILLIPS,2003,18.37341974325537,13.13,66.78,36.95,22.85,37.98,25.4,-30.03,27.71,28.35,-152.04,0.0,0.0,0.89,5.33,6.45,2.21,0.0,0.0,0.02,0.0,2.69,1.79,0.89,1.32,0.64,8.541
AR_PHILLIPS,2004,18.37341974325537,13.3,103.93,38.49,23.0,39.7,25.91,-9.22,25.92,16.1,-204.69,0.0,0.0,0.68,5.42,6.76,2.23,0.78,0.0,1.05,0.08,1.05,1.72,0.13,0.96,0.68,9.012
AR_PHILLIPS,2005,18.37341974325537,13.77,-25.58,21.6,22.39,17.54,27.03,-303.9,29.65,17.96,-463.91,0.0,0.0,2.25,5.04,4.97,0.83,0.0,2.6,0.88,0.0,5.31,0.0,0.23,2.91,0.6,9.482
AR_PHILLIPS,2006,18.37341974325537,14.25,34.58,30.44,22.86,23.97,27.43,-262.97,29.97,10.52,-536.07,0.0,0.0,1.28,5.34,6.7,0.72,0.0,2.96,1.73,0.0,5.75,0.0,0.0,4.97,0.59,10.222
AR_PHILLIPS,2007,18.37341974325537,14.0,-86.24,18.73,23.72,18.94,26.91,-361.11,30.04,10.88,-547.11,0.0,0.0,1.44,5.87,6.36,0.21,0.0,3.4,1.68,0.0,5.84,0.0,0.0,4.99,0.65,11.836
AR_PHILLIPS,2008,18.37341974325537,13.27,56.97,35.98,22.51,34.26,26.92,-167.72,29.08,26.75,-308.7,0.0,0.0,0.47,5.12,5.16,1.29,0.0,0.84,0.57,0.0,4.54,0.0,1.21,3.86,0.62,9.482
AR_PHILLIPS,2010,18.37341974325537,13.06,-16.94,27.72,23.61,51.22,27.74,-153.53,29.53,58.28,-172.82,0.0,0.0,0.0,5.8,6.7,3.09,0.0,0.0,0.0,0.0,5.15,0.7,5.24,2.43,0.69,9.785
AR_PHILLIPS,2011,18.37341974325537,14.11,30.04,36.01,22.16,19.08,27.8,-189.9,29.51,55.65,-325.43,0.0,0.0,1.65,4.9,4.11,0.44,0.0,0.49,0.1,0.2,5.13,0.0,4.95,2.51,0.49,9.55
AR_RANDOLPH,2000,17.802807989097353,11.93,-1.85,25.87,22.23,30.81,26.11,-226.54,27.91,10.75,-492.43,0.0,0.0,0.27,4.94,4.86,0.62,0.01,2.32,1.7,0.0,2.97,0.0,0.0,4.19,0.72,9.281
AR_RANDOLPH,2001,17.802807989097353,11.85,43.32,25.18,22.04,24.39,25.81,-194.28,27.12,55.1,-316.23,0.0,0.0,0.61,4.82,5.01,0.1,0.17,0.24,0.0,0.96,2.06,0.0,4.78,0.38,0.73,10.76
AR_RANDOLPH,2004,17.802807989097353,11.25,16.87,28.05,22.07,28.29,25.3,-163.27,24.58,22.96,-387.77,0.0,0.0,0.48,4.84,5.22,0.5,1.63,0.7,0.87,0.0,0.09,0.0,0.96,1.71,0.75,10.962
AR_RANDOLPH,2005,17.802807989097353,11.2,15.61,26.01,20.61,2.62,25.95,-220.11,27.96,31.18,-420.09,0.0,0.0,3.41,3.92,3.45,0.0,0.0,1.46,1.74,0.48,3.03,0.0,3.02,2.71,0.71,10.357
AR_RANDOLPH,2006,17.802807989097353,12.02,-2.26,24.48,21.22,22.24,26.33,-278.07,29.62,10.44,-581.89,0.0,0.0,1.37,4.3,5.61,0.58,0.0,3.01,1.74,0.0,5.27,0.0,0.0,4.95,0.73,11.029
AR_RANDOLPH,2007,17.802807989097353,11.43,-4.56,23.74,22.77,13.02,26.04,-250.31,28.99,2.08,-499.63,0.0,0.0,2.06,5.28,5.64,0.03,0.0,2.19,2.96,0.0,4.42,0.0,0.0,3.51,0.71,11.634
AR_RANDOLPH,2008,17.802807989097353,10.07,158.63,45.44,20.6,25.43,26.03,40.03,28.88,14.5,-178.2,0.0,0.0,0.69,3.92,3.31,0.33,0.0,0.0,1.17,0.0,4.27,1.67,0.02,5.03,0.69,10.155
AR_RANDOLPH,2010,17.802807989097353,10.83,43.63,35.36,21.47,53.0,26.54,11.93,28.83,56.1,-41.97,0.0,0.0,0.0,4.46,4.95,3.33,0.0,0.0,0.0,0.0,4.2,3.15,4.92,1.43,0.72,8.743
AR_RANDOLPH,2011,17.802807989097353,11.28,109.84,54.28,19.94,50.81,26.66,120.44,29.33,42.32,-50.43,0.0,0.0,0.58,3.5,2.88,3.61,0.0,0.0,0.0,0.0,4.88,3.61,2.91,4.64,0.66,7.539
AR_WOODRUFF,2000,21.51122385012049,13.35,9.59,31.7,23.22,29.53,26.92,-193.05,28.82,11.57,-471.32,0.0,0.0,0.68,5.56,5.83,0.86,0.0,1.94,1.58,0.0,4.18,0.0,0.0,3.75,0.55,9.415
AR_WOODRUFF,2001,21.51122385012049,13.31,62.02,28.89,22.79,25.11,26.5,-168.91,27.97,45.21,-316.84,0.0,0.0,1.1,5.29,5.89,0.69,0.0,0.14,0.11,0.29,3.04,0.06,3.45,0.42,0.6,10.088
AR_WOODRUFF,2003,21.51122385012049,12.27,59.09,35.37,22.42,38.18,25.33,-76.17,27.83,23.1,-251.76,0.0,0.0,0.93,5.06,6.0,2.28,0.0,0.0,0.26,0.0,2.86,0.63,0.36,2.06,0.58,9.819
AR_WOODRUFF,2004,21.51122385012049,12.74,59.83,33.44,22.88,33.67,25.94,-103.78,25.74,12.01,-342.04,0.0,0.0,0.21,5.35,6.16,0.95,0.8,0.21,1.51,0.0,0.82,0.27,0.0,1.43,0.64,9.281
AR_WOODRUFF,2005,21.51122385012049,12.99,-20.14,23.11,21.83,6.99,27.17,-311.74,30.15,10.78,-528.88,0.0,0.0,2.83,4.69,4.32,0.0,0.0,3.21,1.69,0.0,5.98,0.0,0.0,4.43,0.61,8.07
AR_WOODRUFF,2006,21.51122385012049,13.67,-8.62,25.66,22.49,24.04,27.0,-301.85,30.33,10.5,-605.25,0.0,0.0,1.16,5.1,6.44,0.61,0.0,3.3,1.73,0.0,6.23,0.0,0.0,5.45,0.57,10.222
AR_WOODRUFF,2007,21.51122385012049,13.22,-55.01,20.89,23.64,15.77,27.03,-328.99,30.5,5.53,-551.89,0.0,0.0,1.85,5.82,6.18,0.2,0.0,3.31,2.46,0.0,6.47,0.0,0.0,5.08,0.6,10.289
AR_WOODRUFF,2008,21.51122385012049,12.21,101.05,39.75,22.21,25.58,27.08,-120.73,29.55,19.44,-310.45,0.0,0.0,0.83,4.93,4.33,0.49,0.0,0.58,0.78,0.0,5.17,0.0,0.35,5.07,0.52,9.079
AR_WOODRUFF,2010,21.51122385012049,12.39,-2.74,30.59,23.07,53.4,27.61,-117.34,29.53,57.78,-161.68,0.0,0.0,0.0,5.47,6.33,3.38,0.0,0.0,0.0,0.0,5.14,1.19,5.17,2.6,0.56,10.296
AR_WOODRUFF,2011,21.51122385012049,13.19,58.68,44.57,21.47,35.79,27.73,-72.15,29.8,51.69,-231.8,0.0,0.0,1.3,4.46,3.65,2.33,0.0,0.0,0.12,0.0,5.52,0.97,4.39,3.6,0.53,9.819
CO_CHEYENNE,2000,11.722528154651323,4.58,-108.69,7.78,12.11,11.6,18.45,-428.27,22.48,2.08,-659.38,1.42,2.1,2.34,0.01,0.14,0.12,2.92,3.49,1.97,0.05,0.0,0.0,0.0,0.0,0.18,5.952
CO_CHEYENNE,2001,11.722528154651323,2.34,-65.84,7.61,13.1,4.66,17.2,-308.06,22.14,6.86,-480.59,1.07,2.01,3.14,0.28,0.0,0.0,3.22,1.82,1.51,0.34,0.0,0.0,0.0,0.56,0.22,5.784
CO_CHEYENNE,2002,11.722528154651323,3.08,-134.4,3.72,12.84,6.28,18.22,-503.17,24.16,6.03,-713.77,1.05,2.26,2.92,0.09,0.0,0.0,1.41,4.03,1.59,0.0,0.0,0.0,0.0,1.31,0.12,9.079
CO_CHEYENNE,2003,11.722528154651323,3.37,-89.12,8.34,12.37,10.57,16.94,-329.54,20.63,18.79,-442.33,1.31,1.36,2.35,0.06,0.0,0.0,4.59,1.5,0.95,3.4,0.0,0.0,0.6,0.0,0.27,5.75
CO_CHEYENNE,2004,11.722528154651323,3.8,-108.51,5.26,10.62,24.53,17.25,-402.6,20.46,22.54,-611.32,2.35,2.28,1.54,0.0,0.0,1.05,7.11,4.57,0.92,4.13,0.0,0.0,0.95,0.63,0.15,5.279
CO_CHEYENNE,2005,11.722528154651323,3.62,-73.4,8.66,10.58,11.56,16.34,-344.85,20.78,8.89,-507.23,2.38,2.92,2.22,0.0,0.0,0.0,4.45,2.16,1.31,1.89,0.0,0.0,0.0,0.0,0.23,6.893
CO_CHEYENNE,2006,11.722528154651323,4.48,-130.74,5.21,13.53,3.02,19.07,-511.42,25.14,3.49,-746.76,0.75,1.97,3.36,0.23,0.0,0.0,0.53,4.26,1.84,0.0,0.0,0.0,0.0,1.05,0.17,5.178
CO_CHEYENNE,2007,11.722528154651323,0.85,-52.61,9.33,9.21,16.38,16.32,-277.19,21.16,11.62,-458.95,3.23,3.68,1.57,0.0,0.0,0.0,6.17,2.7,1.7,2.71,0.0,0.0,0.13,0.0,0.28,6.96
CO_CHEYENNE,2008,11.722528154651323,2.11,-97.05,7.41,9.85,11.93,16.61,-407.81,21.63,6.61,-617.91,2.83,2.65,2.17,0.0,0.0,0.0,3.68,3.13,1.53,0.81,0.0,0.0,0.0,0.1,0.14,6.187
CO_CHEYENNE,2010,11.722528154651323,2.46,-66.71,8.85,11.41,10.64,16.67,-317.14,22.94,20.78,-469.52,1.85,1.48,2.34,0.0,0.0,0.0,2.51,1.96,1.05,0.26,0.0,0.0,0.9,1.16,0.27,8.541
CO_CHEYENNE,2011,11.722528154651323,2.73,-108.31,5.45,11.06,10.65,16.15,-438.43,22.85,7.47,-620.31,2.07,1.8,2.34,0.0,0.0,0.0,2.58,3.21,1.45,0.31,0.0,0.0,0.0,0.0,0.16,6.2
CO_KIT_CARSON,2000,13.068296111345973,4.19,-100.44,7.54,11.55,12.09,17.78,-401.83,21.05,6.76,0.0,1.76,2.29,2.28,0.0,0.11,0.13,2.1,1.72,0.76,0.33,0.0,0.0,0.0,0.0,0.2,6.691
CO_KIT_CARSON,2001,13.068296111345973,1.95,-63.15,8.42,12.08,10.31,16.34,-270.57,21.98,7.87,0.0,1.5,2.4,2.39,0.07,0.0,0.0,1.68,0.86,0.71,0.0,0.0,0.0,0.0,0.33,0.21,7.061
CO_KIT_CARSON,2002,13.068296111345973,2.57,-123.91,4.03,12.14,6.36,17.52,-460.1,23.22,5.76,0.0,1.4,2.71,2.91,0.01,0.0,0.0,1.13,1.92,0.81,0.0,0.0,0.0,0.0,0.22,0.13,7.835
CO_KIT_CARSON,2003,13.068296111345973,2.99,-81.44,8.98,11.76,12.75,16.24,-284.45,21.41,2.48,0.0,1.63,1.49,2.06,0.0,0.0,0.0,1.94,0.65,0.97,0.84,0.0,0.0,0.0,0.0,0.29,8.944
CO_KIT_CARSON,2004,13.068296111345973,3.39,-98.78,5.84,10.05,24.67,17.26,-413.63,20.18,9.41,-608.75,2.71,2.37,1.43,0.0,0.0,0.97,4.99,3.09,1.26,4.39,0.0,0.0,0.0,0.0,0.16,7.667
CO_KIT_CARSON,2005,13.068296111345973,3.2,-68.67,9.24,9.91,14.23,15.63,-312.45,0.0,0.0,0.0,2.79,3.1,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,9.012
CO_KIT_CARSON,2006,13.068296111345973,4.05,-121.25,5.58,12.86,4.02,18.43,-470.42,24.5,7.85,0.0,1.05,2.17,3.23,0.11,0.0,0.0,0.55,2.07,0.71,0.0,0.0,0.0,0.0,0.82,0.18,8.137
CO_KIT_CARSON,2007,13.068296111345973,0.65,-48.42,9.11,8.69,19.18,16.68,-279.48,22.65,8.82,0.0,3.56,4.1,1.37,0.0,0.0,0.17,1.38,0.98,0.66,0.68,0.0,0.0,0.0,0.0,0.3,8.406
CO_KIT_CARSON,2008,13.068296111345973,1.61,-88.85,7.77,9.25,13.27,15.86,-367.73,21.3,4.29,0.0,3.21,2.92,1.99,0.0,0.0,0.0,1.99,1.46,0.88,1.01,0.0,0.0,0.0,0.0,0.16,6.725
CO_KIT_CARSON,2010,13.068296111345973,2.21,-63.46,8.89,10.7,11.72,16.96,-310.62,24.71,0.46,0.0,2.3,1.75,2.2,0.0,0.0,0.0,0.46,1.17,1.07,0.0,0.0,0.0,0.0,0.25,0.26,9.193
CO_KIT_CARSON,2011,13.068296111345973,2.36,-97.66,6.65,10.07,14.2,16.21,-394.67,24.1,0.94,0.0,2.69,2.05,1.86,0.0,0.0,0.0,0.73,1.61,1.04,0.0,0.0,0.0,0.0,0.87,0.19,7.451
CO_LINCOLN,2000,10.648277315243863,7.39,-136.23,9.8,18.12,6.06,20.18,-477.31,0.0,0.0,0.0,0.0,0.18,2.95,2.36,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,3.833
CO_LINCOLN,2001,10.648277315243863,5.37,-86.61,14.8,15.09,29.75,18.99,-292.87,0.0,0.0,0.0,0.61,0.28,1.27,1.06,0.91,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,5.615
CO_LINCOLN,2002,10.648277315243863,6.01,-187.99,4.56,16.12,8.19,20.05,-544.48,22.81,7.15,0.0,0.0,0.53,2.67,1.1,0.29,0.0,1.31,1.91,0.74,0.12,0.0,0.0,0.0,0.0,0.16,5.817
CO_LINCOLN,2003,10.648277315243863,5.9,-109.64,14.11,15.72,23.41,18.08,-318.91,21.4,1.93,0.0,0.44,0.33,1.25,1.29,0.66,0.62,1.95,0.74,0.99,1.03,0.0,0.0,0.0,0.0,0.24,2.623
CO_LINCOLN,2004,10.648277315243863,6.66,-136.73,9.44,17.65,1.43,18.88,-476.27,17.91,9.72,0.0,0.0,0.64,3.57,2.06,0.88,0.0,3.52,1.56,0.62,3.39,0.0,0.0,0.0,0.0,0.13,5.044
CO_LINCOLN,2005,10.648277315243863,6.5,-128.6,8.95,16.31,10.59,18.88,-394.55,0.0,0.0,0.0,0.26,0.51,2.35,1.49,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,4.506
CO_LINCOLN,2006,10.648277315243863,6.75,-195.92,4.28,17.38,6.68,22.15,-575.25,24.67,4.22,0.0,0.37,0.0,2.87,2.26,1.85,0.0,0.48,2.13,0.88,0.0,0.0,0.0,0.0,0.66,0.18,4.304
CO_LINCOLN,2007,10.648277315243863,5.68,-127.64,8.15,15.91,11.05,19.22,-416.28,22.87,7.78,0.0,0.11,0.0,2.29,1.08,1.35,0.0,1.28,1.35,0.71,0.41,0.0,0.0,0.0,0.0,0.31,4.405
CO_LINCOLN,2008,10.648277315243863,5.24,-136.78,8.5,15.43,7.26,18.91,-461.5,0.0,0.0,0.0,0.6,1.09,2.79,1.27,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.623
CO_LINCOLN,2010,10.648277315243863,4.99,-102.12,12.28,14.56,15.68,19.9,-402.28,24.49,0.53,0.0,1.04,1.02,1.94,1.17,0.73,0.28,0.55,1.36,1.06,0.0,0.0,0.0,0.0,0.16,0.26,4.022
CO_LINCOLN,2011,10.648277315243863,5.86,-178.08,7.92,14.11,22.39,17.77,-475.33,0.0,0.0,0.0,0.67,0.81,1.31,0.51,0.33,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.134
CO_LOGAN,2000,11.912272272735343,2.96,-77.71,8.3,10.42,11.71,16.66,-339.82,20.22,6.51,0.0,2.47,2.78,2.2,0.0,0.0,0.0,2.48,1.32,0.77,0.44,0.0,0.0,0.0,0.0,0.28,7.7
CO_LOGAN,2001,11.912272272735343,0.95,-64.45,10.22,9.5,29.47,14.67,-181.73,20.33,8.47,0.0,3.05,3.46,0.26,0.0,0.0,0.44,2.43,0.34,0.68,0.23,0.0,0.0,0.0,0.0,0.31,8.171
CO_LOGAN,2002,11.912272272735343,1.21,-108.33,4.54,10.63,6.65,16.38,-400.86,22.49,2.84,0.0,2.34,3.48,2.87,0.0,0.0,0.0,1.45,1.63,0.95,0.0,0.0,0.0,0.0,0.18,0.21,8.877
CO_LOGAN,2003,11.912272272735343,2.04,-76.34,9.42,10.46,15.63,15.83,-263.21,21.01,3.58,0.0,2.45,2.25,1.67,0.0,0.0,0.0,2.12,0.74,0.91,1.46,0.0,0.0,0.0,0.0,0.37,7.431
CO_LOGAN,2004,11.912272272735343,2.6,-88.62,6.58,9.46,21.14,15.83,-363.48,19.51,9.22,-565.29,3.07,2.18,1.36,0.0,0.0,0.43,8.39,4.1,1.92,5.8,0.0,0.0,0.0,0.0,0.3,8.205
CO_LOGAN,2005,11.912272272735343,2.43,-75.67,10.25,8.85,24.02,14.38,-263.73,20.45,19.09,0.0,3.46,3.33,0.64,0.0,0.0,0.09,2.37,0.6,0.16,0.66,0.0,0.0,0.0,0.0,0.35,9.381
CO_LOGAN,2006,11.912272272735343,2.93,-110.53,7.27,11.46,8.99,17.56,-408.16,23.87,7.74,0.0,1.82,2.47,2.56,0.0,0.0,0.0,0.84,1.76,0.71,0.0,0.0,0.0,0.0,1.22,0.25,8.743
CO_LOGAN,2007,11.912272272735343,0.57,-55.3,7.71,8.05,21.39,15.7,-262.34,21.35,31.56,0.0,3.96,4.26,1.84,0.0,0.0,0.94,1.97,0.77,0.0,0.2,0.0,0.0,0.45,0.0,0.36,9.482
CO_LOGAN,2008,11.912272272735343,0.73,-79.88,7.45,8.48,14.06,16.0,-355.62,22.02,1.5,-569.7,3.69,3.29,1.88,0.0,0.0,0.0,3.34,2.67,2.03,1.36,0.0,0.0,0.0,0.0,0.24,9.281
CO_LOGAN,2009,11.912272272735343,2.04,-104.51,13.57,7.78,35.95,15.47,-258.75,23.14,3.14,0.0,4.13,3.29,1.32,0.0,0.0,2.37,1.16,0.59,0.94,1.26,0.0,0.0,0.0,0.0,0.36,10.155
CO_LOGAN,2010,11.912272272735343,1.25,-59.41,9.04,9.14,21.09,15.83,-246.05,24.29,0.16,0.0,3.28,2.22,1.15,0.0,0.0,0.2,0.64,0.74,1.08,0.0,0.0,0.0,0.0,0.39,0.35,11.164
CO_LOGAN,2011,11.912272272735343,1.24,-83.09,9.07,8.24,25.24,14.58,-250.4,23.16,1.5,0.0,3.84,2.58,0.63,0.0,0.0,0.24,1.15,0.68,1.02,0.0,0.0,0.0,0.0,0.47,0.32,9.052
CO_MORGAN,2000,11.57900834734974,6.51,-109.12,11.22,17.21,13.27,19.39,-395.28,0.0,0.0,0.0,0.04,0.49,1.99,1.83,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,10.188
CO_MORGAN,2001,11.57900834734974,4.49,-63.41,16.57,14.6,29.54,18.3,-209.72,0.0,0.0,0.0,0.71,0.35,1.42,0.86,0.82,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,11.735
CO_MORGAN,2002,11.57900834734974,4.66,-137.82,6.56,15.42,7.55,19.64,-440.7,0.0,0.0,0.0,0.31,0.54,2.75,0.97,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,10.962
CO_MORGAN,2003,11.57900834734974,5.02,-77.36,15.0,15.3,17.14,18.44,-269.11,21.03,3.7,0.0,0.68,0.56,1.57,1.27,0.5,0.1,2.11,0.56,0.91,1.2,0.0,0.0,0.0,0.0,0.41,10.693
CO_MORGAN,2004,11.57900834734974,6.15,-122.2,8.6,16.9,5.17,18.38,-429.35,18.79,5.42,0.0,0.0,0.69,3.07,1.59,0.64,0.0,3.12,1.34,0.82,2.95,0.0,0.0,0.0,0.0,0.32,11.836
CO_MORGAN,2005,11.57900834734974,5.88,-109.77,11.08,15.58,11.36,18.16,-310.27,0.0,0.0,0.0,0.4,1.4,2.24,1.17,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,12.374
CO_MORGAN,2006,11.57900834734974,5.63,-149.1,7.01,16.85,5.35,21.86,-474.46,24.4,2.54,0.0,0.53,0.17,3.05,2.09,1.55,0.0,0.59,1.65,0.96,0.0,0.0,0.0,0.0,1.02,0.28,13.316
